Id,SalePrice
1621,128751.89399671977
1622,139516.34874168856
1623,307479.9136026115
1624,214076.94108909904
1625,129121.24205228659
1626,164441.65605849674
1627,174609.05407470732
1628,291385.52937380463
1629,175826.95890413623
1630,374839.8963877994
1631,221807.72854505872
1632,249623.47084964078
1633,172334.6949036705
1634,184580.08044628878
1635,181031.9647305844
1636,148611.5174956272
1637,185885.4822061459
1638,213218.5403279431
1639,177012.38246655613
1640,258493.69583290702
1641,173903.81791760097
1642,215325.36693211563
1643,218280.01277845856
1644,225853.53838623283
1645,183527.71595065406
1646,152734.0761832703
1647,168825.85155289466
1648,131122.19509294385
1649,136438.16069860113
1650,122878.25403745018
1651,127727.03709479935
1652,97067.15256470161
1653,95245.87868545533
1654,154998.48966882002
1655,157458.3169986628
1656,144270.7353633436
1657,150179.53324473416
1658,151025.95094450048
1659,146283.34823622266
1660,149287.6803301337
1661,445467.59026851394
1662,438085.8876058097
1663,389525.24321527616
1664,347314.6418498106
1665,313987.36032951146
1666,328999.5521591385
1667,343838.62873762246
1668,335339.9055474084
1669,305555.7142746891
1670,359852.0262326882
1671,256269.9210673055
1672,452682.99228629994
1673,303822.6462132597
1674,241580.3737130117
1675,177196.30607280394
1676,180656.71448245973
1677,210315.26782921198
1678,437430.4978071907
1679,379964.48122936307
1680,342550.6370234096
1681,276795.97937960963
1682,308603.34136455273
1683,178839.01123090595
1684,178920.88069701914
1685,177505.78283391183
1686,175214.9737494184
1687,172186.5340097991
1688,185783.81737530202
1689,190831.1539661871
1690,192144.2447042334
1691,183267.86370329245
1692,280485.1590705519
1693,171583.48826468698
1694,175165.93880987982
1695,163704.70467644127
1696,269996.9216058292
1697,164568.95699291298
1698,369213.88842165185
1699,323100.86903857125
1700,245880.47789960846
1701,269219.57298839
1702,266707.8493220004
1703,253399.36252855524
1704,292330.7222843591
1705,236085.4469134871
1706,393401.69091280224
1707,220640.04651739128
1708,203624.57814769604
1709,300058.49285494
1710,223604.84170697437
1711,260922.16927469033
1712,249229.83262713574
1713,258135.36453723334
1714,209935.2588394814
1715,203515.67215592673
1716,175975.67430477246
1717,177364.6511315435
1718,133968.77654149866
1719,204386.5671550022
1720,251049.59384655528
1721,175352.81264196776
1722,134143.5226878626
1723,156506.6594195585
1724,222952.60139400896
1725,250935.42535826057
1726,191115.27435923912
1727,159659.83214707082
1728,190996.89822662776
1729,160435.26170946204
1730,161348.96915066335
1731,116215.06564489035
1732,129871.02950707314
1733,117943.5448161604
1734,118151.26771768137
1735,139921.80896027377
1736,116721.58204591023
1737,345971.8128473686
1738,216217.4610249086
1739,291579.0580183227
1740,226741.277906733
1741,191167.3833677374
1742,169059.51962114326
1743,179928.7345573738
1744,298600.3120014685
1745,216544.80297321704
1746,248058.70217198666
1747,228155.6175119712
1748,226118.16712973116
1749,152430.21738971825
1750,134215.38400390296
1751,242525.12879020124
1752,121249.21587844139
1753,147018.39471739854
1754,204948.6361403333
1755,163050.23671637426
1756,126253.08110603862
1757,119935.31312293101
1758,143526.4774018967
1759,167298.1917271678
1760,166429.33086529296
1761,140974.68354449823
1762,178708.37906463147
1763,174016.98653102227
1764,114183.25609656532
1765,180117.0527123906
1766,185113.3991686074
1767,213224.3633131423
1768,152521.85170275584
1769,182639.02639976234
1770,153324.07903430698
1771,136524.81999326596
1772,141903.79270526467
1773,130445.3651523866
1774,144997.07500430968
1775,140940.74914720864
1776,126884.19087711936
1777,110101.53859345157
1778,152442.10800526262
1779,111975.19542637488
1780,178240.87770594461
1781,138060.22900966075
1782,93847.21457522063
1783,136536.4943668131
1784,107727.30220735782
1785,121918.62459980536
1786,167431.73275179658
1787,185610.30744687223
1788,69031.96794835426
1789,102951.00562001635
1790,84646.1126693038
1791,173341.7389018212
1792,158835.57912370138
1793,128567.62744114544
1794,149401.0710779329
1795,133470.13898814243
1796,129551.57699534435
1797,119843.57428770258
1798,125199.74808718909
1799,112900.10595364116
1800,133873.9400486264
1801,130204.99047161175
1802,147677.01381443226
1803,151778.80715613544
1804,138643.21121872036
1805,136189.75478232364
1806,113951.57630008474
1807,131170.91357545776
1808,128959.20544059604
1809,130956.19646506528
1810,138954.58451762455
1811,94320.36777313534
1812,97638.68645019311
1813,117730.35670332024
1814,95147.21852496998
1815,58576.21353477192
1816,104711.25587286452
1817,120553.65026688974
1818,152100.85251250103
1819,118205.76336103874
1820,66212.5969248291
1821,108188.78822242963
1822,148871.8710758934
1823,56732.069104720256
1824,138764.7806415375
1825,124338.3180006335
1826,96789.72967340743
1827,108016.2636528306
1828,131863.62270092833
1829,111179.48653619365
1830,136513.53365026662
1831,169280.18627601524
1832,65900.61585551058
1833,143995.17906723093
1834,122034.12545489997
1835,140400.56739237212
1836,128883.02254184094
1837,93309.69137514454
1838,127268.52685552106
1839,90951.04744739449
1840,148141.0612602539
1841,148300.21584610429
1842,73540.60170464724
1843,137159.1861171626
1844,138576.16771520211
1845,132803.21065453472
1846,154470.65958149126
1847,151441.8519458682
1848,59806.2650391929
1849,120481.26780971879
1850,125060.64577804472
1851,159221.8874597612
1852,132504.75857686563
1853,145223.07953463422
1854,175477.38265648248
1855,147211.14770524422
1856,216884.05826505506
1857,159062.13316248695
1858,132381.3610278682
1859,125427.07527394488
1860,143061.19454265872
1861,125427.07527394488
1862,280689.0992906653
1863,272293.5977168057
1864,272293.5977168057
1865,343182.32577404444
1866,344097.4462922228
1867,255087.95403178464
1868,307957.1854137763
1869,195428.5300079619
1870,258525.26777725754
1871,263174.28794264456
1872,172810.91609714704
1873,220287.20255449953
1874,134238.97163533178
1875,203966.15331851543
1876,191891.32617586423
1877,218154.39214286467
1878,202053.19355953718
1879,136676.29188696353
1880,131902.66896033278
1881,239745.4130452146
1882,262689.01379135577
1883,193634.49990551817
1884,201686.42688993696
1885,260896.85729824856
1886,314306.2009984658
1887,208952.62018606687
1888,279936.8993756277
1889,166030.643097069
1890,130083.32203399552
1891,135563.41630764614
1892,110577.05458197762
1893,136311.2745096452
1894,137921.69716775892
1895,140958.3092093386
1896,126770.60019205074
1897,109517.10094740478
1898,108702.35069174212
1899,161304.25795031365
1900,161200.94021117318
1901,167433.92291491458
1902,141880.2574092538
1903,218664.1967440946
1904,149911.5998486213
1905,192885.5620050913
1906,168968.70055169417
1907,200902.83434299054
1908,108821.26138848791
1909,133231.96910765898
1910,118513.16606175824
1911,225908.20279638542
1912,312157.7273961214
1913,148588.8602004614
1914,77120.92586610658
1915,300836.426192611
1916,65287.448330556435
1917,278426.8909365779
1918,138709.70335246102
1919,158056.4386550236
1920,150170.7611628414
1921,433460.9487486717
1922,343618.9286963308
1923,209284.74344602748
1924,209517.32835385727
1925,217183.8339303825
1926,388114.9897236122
1927,136517.18892638324
1928,160111.07952458985
1929,123348.51366846658
1930,128647.9642787202
1931,136707.7989098979
1932,132521.34463498028
1933,174963.6189951816
1934,167544.29793166142
1935,168321.88047218174
1936,178348.74509192698
1937,179157.30880760783
1938,174020.0397158552
1939,248753.50003588147
1940,199790.3525205155
1941,166011.53684305737
1942,184498.02344507223
1943,217612.64316967278
1944,339443.758789283
1945,369779.420597597
1946,143766.66345905265
1947,315686.6840354697
1948,181309.1281296208
1949,231835.5631882003
1950,187658.13131590944
1951,281854.942889986
1952,220389.9302159979
1953,160044.79961755723
1954,194542.86273624926
1955,128595.72355695297
1956,317773.7207358044
1957,148768.7429385878
1958,298790.2457538087
1959,137280.88703977352
1960,118555.77541217438
1961,115801.23138272259
1962,98582.40865801812
1963,103143.78187013822
1964,107838.86056318477
1965,145335.95250962407
1966,157559.34158278775
1967,288653.70095089515
1968,417246.8699688078
1969,388650.32274362235
1970,448236.0923330537
1971,461466.6139933178
1972,378396.5588954433
1973,268434.1255715409
1974,315095.77842021745
1975,411721.0020502903
1976,262968.5368040499
1977,346873.39236455585
1978,401864.5808156421
1979,335903.1831328041
1980,186342.6964885925
1981,352846.13303577143
1982,225845.93138941214
1983,217019.32923524565
1984,168177.9503526197
1985,218600.91277870914
1986,214390.50253905376
1987,182302.2503989533
1988,178553.495887489
1989,192215.23995316072
1990,218665.26382966415
1991,234605.54387198435
1992,203702.62111888002
1993,178165.07881665818
1994,248087.75573213233
1995,178304.14192096482
1996,256693.31664180732
1997,334441.5323528265
1998,343250.99507763475
1999,260575.05182980144
2000,312927.53984334035
2001,252613.84486928483
2002,244589.2294617308
2003,255994.61979314714
2004,263803.7060077097
2005,234311.2729086838
2006,245157.13491441397
2007,243441.75505647174
2008,217362.14700386254
2009,188688.938207744
2010,198719.5621420437
2011,141566.83159317818
2012,176125.82155348046
2013,186289.82528753488
2014,188154.21698508278
2015,205487.77874913538
2016,191821.69376342863
2017,202769.6799376998
2018,118079.96620032279
2019,128422.68404757782
2020,113047.60400097148
2021,119186.48597196625
2022,173957.37347307923
2023,129212.42735982273
2024,248964.39056345713
2025,370443.3843581569
2026,175051.65864125907
2027,150816.15613085002
2028,160375.07399146954
2029,162628.66482688507
2030,277331.79563838884
2031,270812.7515366195
2032,278405.05951513926
2033,277030.09896030714
2034,170200.00890860838
2035,204013.42050252357
2036,197727.28897168083
2037,199173.24414217734
2038,321062.3646874676
2039,231075.06050358404
2040,365998.89729585627
2041,274001.20187411306
2042,196411.65229702755
2043,169914.33372001958
2044,176848.3340897021
2045,207429.53785071202
2046,145046.19389016528
2047,140508.64154956987
2048,143694.30114662467
2049,145930.4147056147
2050,189303.13105321262
2051,110088.4709830716
2052,134613.6296728381
2053,145595.02115735933
2054,80936.47194981927
2055,161342.60449652563
2056,140647.37882526492
2057,120986.95597836122
2058,226386.53240409362
2059,137288.22019853705
2060,170753.89125993344
2061,182719.2562451161
2062,131850.7795892108
2063,111244.72576881954
2064,136871.34327840953
2065,126714.7330224307
2066,168341.4719638603
2067,117665.62568688774
2068,160341.17887781624
2069,82184.489618273
2070,101909.92432934308
2071,106048.59830504059
2072,133606.34821279647
2073,130983.85852238606
2074,182228.2411785977
2075,152698.07859306803
2076,124763.60663995815
2077,153078.35863241935
2078,129658.85388606857
2079,134833.41150667332
2080,113474.05867637268
2081,124636.97979290794
2082,132664.20003330332
2083,140965.32717473543
2084,111064.42244286097
2085,120998.41858907041
2086,143610.5717508207
2087,121140.15993992197
2088,93883.25683088179
2089,74193.09809810584
2090,140283.10567411984
2091,122615.34118196004
2092,125338.53762418032
2093,121163.46350687502
2094,144143.98228366463
2095,146033.56639733093
2096,79506.22532617529
2097,92996.72653040268
2098,132615.79997355217
2099,66031.09862265381
2100,83706.86044596799
2101,124421.74126719381
2102,135701.0089044494
2103,98902.26061904321
2104,127786.8685809618
2105,135880.5667416627
2106,69067.17525418852
2107,221234.24484015437
2108,109990.95905828767
2109,113649.74352053175
2110,135693.8266589104
2111,157271.75043833637
2112,135699.72864112604
2113,116609.89438115989
2114,106874.52595722117
2115,157892.54870036236
2116,116692.97783964594
2117,144380.41673016537
2118,123801.23731330363
2119,102382.32056263847
2120,109805.82953877644
2121,81286.08824076154
2122,104476.63860997911
2123,95675.17534915799
2124,175890.58279132386
2125,123509.20023636863
2126,152902.90706688203
2127,146989.06556043553
2128,131383.58336823242
2129,113792.89698352446
2130,137341.3440565251
2131,156868.3196745267
2132,114295.92803180242
2133,120727.081477522
2134,120195.82077010979
2135,100741.95648902075
2136,72165.01641900594
2137,129631.48027569408
2138,134493.8220280534
2139,154356.66062049082
2140,136282.44157130344
2141,136627.61935854997
2142,128622.92970917399
2143,141390.4657854625
2144,128446.50173907781
2145,134610.09913310982
2146,164747.72674517398
2147,138332.42838312153
2148,129485.79408555737
2149,138394.5994037249
2150,214993.80522308798
2151,129730.6293681092
2152,178354.796015519
2153,172381.42245247902
2154,111998.4257567022
2155,144155.4670089
2156,277217.38081350963
2157,231610.88206557097
2158,249961.89470460638
2159,220328.33366534265
2160,174007.5143391242
2161,240532.66065943454
2162,395010.7666696246
2163,351718.62184602336
2164,248097.83451487357
2165,179968.4757903621
2166,139610.40279090893
2167,220193.92536948848
2168,197374.59979380295
2169,199310.2048850225
2170,215927.95170104958
2171,147749.73833949436
2172,141413.57020362548
2173,171712.14748490977
2174,236364.03666342533
2175,323443.5206577283
2176,322711.40422670764
2177,247385.2694917951
2178,215626.27811178888
2179,139967.26776467837
2180,219605.615514349
2181,191051.4315254512
2182,213562.0568999939
2183,189303.94539961265
2184,136153.3851217308
2185,110205.24904483797
2186,139581.9141214844
2187,153610.51029913282
2188,158664.10851634853
2189,238473.13452754053
2190,84067.80736285962
2191,85056.94405235941
2192,99951.79515885297
2193,107912.84231262917
2194,105093.56524419716
2195,113988.82903423543
2196,107058.75309085677
2197,118534.31325991284
2198,160590.6980124743
2199,175105.63355430195
2200,148882.4658067921
2201,154580.61506646217
2202,225385.5653267917
2203,147829.38258027533
2204,179901.09449057706
2205,104483.66987539793
2206,139070.6911390243
2207,210991.7778074471
2208,264567.8786958691
2209,212521.84100461652
2210,122361.30620862517
2211,122418.19926070029
2212,111758.36378789635
2213,99390.12864035473
2214,125874.25653225467
2215,105573.37287230136
2216,151716.4333212
2217,88480.51525993783
2218,77303.2430852433
2219,76009.84573615555
2220,79570.04068294575
2221,300836.426192611
2222,255312.74870047864
2223,299551.44774944376
2224,209418.42634499588
2225,125340.8194365746
2226,182547.6868143519
2227,193041.37574060843
2228,277067.61451763264
2229,239140.43636495568
2230,146289.87858640062
2231,222857.21366578693
2232,169171.4252197076
2233,167374.37360902617
2234,253711.60691540653
2235,225900.27163910907
2236,276512.3422968539
2237,342284.0669071701
2238,206028.48845851354
2239,120845.4484895538
2240,155342.42861923497
2241,163550.12525246476
2242,131215.6918849899
2243,128199.27408270517
2244,107842.4147419107
2245,106555.50287693174
2246,147791.9655274875
2247,111812.47620177295
2248,126034.0128201272
2249,128346.48753147751
2250,138568.05469493347
2251,114222.95168748786
2252,167804.4497868528
2253,150154.24687835303
2254,169215.95338837474
2255,177528.11324152935
2256,192435.41207469298
2257,200311.01370724157
2258,168779.69229358475
2259,169690.66538513915
2260,163798.05538962322
2261,203966.02972022127
2262,225262.24313340598
2263,337193.35386726743
2264,419241.36538247607
2265,184906.36739982595
2266,291689.244757027
2267,367758.4313957165
2268,392774.51764076034
2269,151168.77200219006
2270,193335.86173115758
2271,227995.35429418125
2272,206666.85540311082
2273,158525.06286928648
2274,170984.18759412382
2275,166440.13058427966
2276,185892.7339404709
2277,179497.3833211103
2278,146960.3430496611
2279,130544.8773698843
2280,125377.96285954028
2281,165100.64103662095
2282,187714.29841829892
2283,107526.92785029172
2284,104419.93114730067
2285,159316.0038105528
2286,120756.06954413111
2287,354454.29708214186
2288,275171.86478175694
2289,379489.0431236858
2290,436253.71175474563
2291,317698.40686715435
2292,415039.8887841207
2293,441548.3888089876
2294,441298.56154429464
2295,423631.7173524199
2296,284028.1001372497
2297,300832.4032694968
2298,311847.8790414209
2299,383982.9191587291
2300,337867.2111574679
2301,271220.19497752585
2302,238018.3506308694
2303,241696.57061853097
2304,247294.9864277094
2305,177056.75944444703
2306,173571.19080115485
2307,178819.62034552285
2308,217871.9859362512
2309,279750.7395100146
2310,223571.0523903742
2311,198676.72267265015
2312,180023.11526501007
2313,175193.01621268547
2314,181234.1931633626
2315,178408.16899408808
2316,189234.42442729563
2317,178815.3210241587
2318,176738.78103971147
2319,181759.3767290603
2320,184053.73244265714
2321,246456.99715115756
2322,179162.75029600092
2323,184004.18240075305
2324,173925.90433842284
2325,201314.15050698156
2326,169457.67883863303
2327,212923.40307911596
2328,230811.8954238842
2329,176805.53780254195
2330,168299.74025462408
2331,342525.3469765454
2332,417919.88774331
2333,319729.2975292241
2334,263791.2090349072
2335,271268.3073408904
2336,331157.0603300354
2337,195276.35107748082
2338,280428.106764294
2339,201732.4545110307
2340,371585.3713291238
2341,206570.24130017965
2342,227776.25796922093
2343,210805.29617809868
2344,221549.7316915178
2345,236144.32458475715
2346,229099.98182808768
2347,196615.86617909235
2348,239114.67828173912
2349,174319.7756760023
2350,277611.2574514044
2351,243486.1149679356
2352,242904.61517888724
2353,240611.37263013012
2354,135494.7190851066
2355,165876.2776522179
2356,154623.45194981273
2357,188207.45652184548
2358,195763.01982656415
2359,128235.93668021305
2360,114152.8223446078
2361,136062.01666540667
2362,284044.92166975315
2363,142373.29024386228
2364,161599.41890582396
2365,216002.38970213925
2366,205623.8470765682
2367,223367.55579385711
2368,222553.09634757173
2369,215845.89515901986
2370,160981.3874836666
2371,168272.72353166182
2372,187344.96613483524
2373,280085.6559282594
2374,306429.09140269697
2375,256343.46040385132
2376,296984.96523045073
2377,373697.7085159888
2378,134627.06857760315
2379,181550.5627001126
2380,139016.43572130805
2381,160422.62046070624
2382,188944.95233666236
2383,191025.25560099285
2384,246340.2012398476
2385,155186.910275699
2386,135957.36738935937
2387,137470.99189155584
2388,104039.021136847
2389,127824.30160094592
2390,148010.95729876062
2391,139531.55511515774
2392,114456.10237772253
2393,169968.013227815
2394,146353.71570926698
2395,200028.8651606084
2396,141606.30345337203
2397,208475.6864629583
2398,139182.1874897927
2399,65383.3553422806
2400,62213.21254008052
2401,109285.62226687273
2402,141462.65695824174
2403,141866.86505026315
2404,145196.44199198007
2405,156239.11222029862
2406,140805.88256797692
2407,128642.64416470937
2408,142000.2485768557
2409,125820.03648516299
2410,167217.76647318117
2411,119593.27670805594
2412,161862.2146011539
2413,133583.11414994247
2414,134973.16074669326
2415,140890.5956056403
2416,132337.24383124866
2417,126482.96157753127
2418,125187.27796100313
2419,134889.3106876373
2420,124000.06684427716
2421,149222.69148376284
2422,112147.55772200829
2423,139919.9326126279
2424,155145.11983818037
2425,229746.6078346229
2426,154190.8147610147
2427,143000.8571306606
2428,176756.98388904176
2429,120950.62707171151
2430,130232.03939328642
2431,118572.28837336115
2432,144281.19194645138
2433,148543.42017956157
2434,139246.18390091267
2435,149256.9424714731
2436,106379.89368548019
2437,110997.7956421117
2438,124610.33136058557
2439,114879.70847093935
2440,120403.70979789074
2441,100139.13617734547
2442,100100.75228161567
2443,112337.07529439966
2444,117511.8252570625
2445,75451.70355534622
2446,128681.89592598341
2447,199938.63327991782
2448,137204.43707257663
2449,94315.83917497657
2450,141871.3311449549
2451,111891.85697612308
2452,210732.43351270392
2453,94575.54060466959
2454,124895.17293625708
2455,120271.72355049026
2456,125341.49156076556
2457,124084.09731770573
2458,121631.94840283853
2459,114283.63611558171
2460,128392.889996803
2461,108218.96547107377
2462,128620.30050914036
2463,123744.02460932826
2464,150620.1896213505
2465,130344.80729480875
2466,108405.20804288783
2467,143014.77972592379
2468,70081.62020796334
2469,71038.27966035037
2470,183844.52552690558
2471,201958.0512919823
2472,156799.54253373216
2473,124755.92799448736
2474,93912.96478056037
2475,220713.1283308744
2476,115574.56456399299
2477,128515.85991419532
2478,153268.9394321775
2479,112244.05269815834
2480,150409.79894949662
2481,125369.81037196757
2482,126686.9610859494
2483,114033.7589903698
2484,114746.03178483991
2485,119077.77124914639
2486,155677.32387779432
2487,180498.79224405863
2488,165139.606751096
2489,147360.37594137125
2490,149920.49622886334
2491,89917.62432137899
2492,174620.18841857964
2493,151913.61721506208
2494,161278.66973130096
2495,90732.78987420487
2496,243801.59619145966
2497,151223.7889645276
2498,111016.5620567259
2499,106670.55087762982
2500,134027.2167395311
2501,141143.5592317434
2502,150627.1180994999
2503,89689.13925412323
2504,178668.96601576626
2505,230090.24684852557
2506,257476.1381593751
2507,330784.3507209705
2508,257652.23026148012
2509,209717.40375403446
2510,221989.37075637464
2511,178763.5274983629
2512,210523.5546697855
2513,207870.8889703541
2514,249751.81380501686
2515,152227.19198326507
2516,162946.90622315946
2517,133545.52375562463
2518,152184.7506671497
2519,223239.8157381952
2520,212613.8068954818
2521,192186.0163913625
2522,216507.16291913015
2523,127214.759578171
2524,136919.8305698097
2525,136996.14836742484
2526,140147.08110394102
2527,113626.90987499169
2528,130151.13806810344
2529,132253.72327715807
2530,119780.85024511426
2531,250380.8285831191
2532,229807.72939672123
2533,197185.51105868493
2534,232411.36943451245
2535,318868.0545136984
2536,236618.53240709088
2537,239159.75284766528
2538,184775.406711741
2539,188410.81638142437
2540,174491.36274264837
2541,186419.69243950868
2542,164781.86867178563
2543,132506.37995098197
2544,128181.85764419376
2545,138274.16100288194
2546,137880.9464868947
2547,139715.12147470596
2548,154209.99056513386
2549,157991.1269284416
2550,292389.24063214933
2551,136449.73269365967
2552,122534.62265664889
2553,75191.34248334335
2554,110538.326303764
2555,117533.78958009438
2556,108809.43502748827
2557,109601.22268951281
2558,177225.2500946404
2559,140133.11999033668
2560,148096.79866477617
2561,147185.0928289269
2562,141025.42420694552
2563,150790.96637370033
2564,205582.80079621827
2565,143608.9928103294
2566,165616.33253062598
2567,130246.04226992551
2568,182032.8461098589
2569,199252.7196412065
2570,119733.24519916176
2571,182890.26561244176
2572,186841.9049951109
2573,214417.08089349134
2574,292433.25201196905
2575,130329.59362736414
2576,139459.97721762213
2577,147142.35739544954
2578,89204.51136014717
2579,68715.89434681367
2580,129955.20369927507
2581,133822.41036984336
2582,126290.51911091577
2583,283244.4696975811
2584,158193.77562483243
2585,183122.60583659762
2586,224654.2629017696
2587,203698.18785335767
2588,156609.8767755393
2589,141627.07963021434
2590,211578.8257890075
2591,221542.1678310503
2592,211301.50334982414
2593,240371.8756668795
2594,179516.11415329698
2595,219079.3603670952
2596,313305.881029582
2597,190408.36019809046
2598,281612.0718134767
2599,303643.4894244651
2600,173663.1706988628
2601,136536.96990687336
2602,84132.91141381499
2603,102211.90092656775
2604,93760.93659921865
2605,79926.15388160317
2606,139462.45665590448
2607,183606.42203023212
2608,194417.14245697824
2609,159913.77876308476
2610,114996.53244447541
2611,138472.8868435687
2612,149938.4098926068
2613,132078.19794725475
2614,127356.22098776535
2615,153883.2680378734
2616,142453.9358514823
2617,174269.2361586219
2618,211268.01348978962
2619,203337.33320360282
2620,175152.86304174605
2621,177989.91995170072
2622,180529.85546956936
2623,257511.1700088764
2624,294717.2263735432
2625,336016.8870078347
2626,157412.6475537881
2627,181249.40438485888
2628,444634.49273976905
2629,625350.8368235377
2630,389413.90388494794
2631,456688.3601369846
2632,452060.5476867979
2633,329606.50771793723
2634,396100.6278156079
2635,148631.61386570026
2636,174663.21163548247
2637,198007.04222673105
2638,261039.4299085107
2639,190231.1716335426
2640,151033.46387299334
2641,104869.85629728745
2642,197875.08203828274
2643,98501.39780505456
2644,120640.52349092692
2645,106090.04820660253
2646,100635.99854250152
2647,102433.68184510492
2648,141241.46882369547
2649,146812.594361189
2650,154495.83560124767
2651,140716.7119390654
2652,399366.5084514752
2653,241715.89323616735
2654,246481.64749423703
2655,380880.14402240823
2656,323014.1393275996
2657,348939.0743059294
2658,288865.93222720275
2659,326442.35048962565
2660,337345.241252056
2661,362034.38080502005
2662,355402.3788494451
2663,270702.7524658832
2664,269505.31830007315
2665,332481.4525422559
2666,294445.258743762
2667,171498.3044764268
2668,185161.90222082226
2669,175068.3865429259
2670,302546.89377730346
2671,187386.13744829106
2672,189964.6782094464
2673,209002.73547186606
2674,208441.16186303875
2675,181322.99242134087
2676,188205.15714266547
2677,188566.89656280653
2678,259505.469807215
2679,283811.18017952493
2680,283669.0283911601
2681,416311.74933299824
2682,363266.12228876486
2683,577686.6497552806
2684,319566.42500723473
2685,358237.18106812815
2686,253811.67230239508
2687,326916.9987569518
2688,224775.2021257918
2689,222307.27270750422
2690,443911.9524443165
2691,182348.23697562757
2692,136251.83177117986
2693,195965.68319146728
2694,143207.4884063407
2695,192026.84182661417
2696,187531.464341692
2697,173947.55406061868
2698,185843.4923314676
2699,175651.63584477705
2700,158613.85180246976
2701,151987.99149658898
2702,108096.53510671473
2703,145649.63810554278
2704,139577.11501968376
2705,119382.98556592622
2706,119517.54703436924
2707,126235.59795743115
2708,141640.36984757145
2709,113092.20393277853
2710,124363.9100361338
2711,303023.7167123345
2712,381691.0049519544
2713,171129.88428539096
2714,155706.1743324781
2715,166340.1899566189
2716,153564.06420212038
2717,193387.83727600737
2718,223430.8141328586
2719,154468.02751225472
2720,178206.1575360704
2721,133530.26947816854
2722,156392.2950345989
2723,143203.0938046112
2724,128198.80661734294
2725,132241.58812564076
2726,144602.74511205548
2727,189619.2956208388
2728,162811.55669404488
2729,150361.79071189172
2730,143825.607614531
2731,128634.1543120324
2732,120099.88464126895
2733,153193.04503094064
2734,148473.74588974915
